timestep,tpm,final_tpm,final_nopm
1,0,95906,41282
2,93882,95906,41282
3,106050,95906,41282
4,101124,95906,41282
5,98532,95906,41282
6,101388,95906,41282
7,101268,95906,41282
8,101148,95906,41282
9,102192,95906,41282
10,99180,95906,41282
11,103026,95906,41282
12,99378,95906,41282
13,100884,95906,41282
14,105126,95906,41282
15,104694,95906,41282
16,100890,95906,41282
17,100602,95906,41282
18,101688,95906,41282
19,103842,95906,41282
20,103716,95906,41282
21,96738,95906,41282
22,103140,95906,41282
23,100248,95906,41282
24,73332,95906,41282
25,80514,95906,41282
26,90894,95906,41282
27,86580,95906,41282
28,87234,95906,41282
29,99966,95906,41282
30,91878,95906,41282
31,98064,95906,41282
