timestep,tpm,final_tpm,final_nopm
1,0,101281,43516
2,112536,101281,43516
3,127746,101281,43516
4,117612,101281,43516
5,111462,101281,43516
6,112086,101281,43516
7,106938,101281,43516
8,110088,101281,43516
9,109752,101281,43516
10,118764,101281,43516
11,69354,101281,43516
12,111726,101281,43516
13,109242,101281,43516
14,115794,101281,43516
15,119754,101281,43516
16,113040,101281,43516
17,100494,101281,43516
18,94524,101281,43516
19,96762,101281,43516
20,106920,101281,43516
21,102252,101281,43516
22,104526,101281,43516
23,91056,101281,43516
24,111720,101281,43516
25,102462,101281,43516
26,93318,101281,43516
27,95448,101281,43516
28,108018,101281,43516
29,94632,101281,43516
30,70590,101281,43516
31,106494,101281,43516
