timestep,tpm,final_tpm,final_nopm
1,0,94660,40545
2,94248,94660,40545
3,122028,94660,40545
4,110616,94660,40545
5,95184,94660,40545
6,97008,94660,40545
7,92172,94660,40545
8,95586,94660,40545
9,98994,94660,40545
10,88206,94660,40545
11,92700,94660,40545
12,95094,94660,40545
13,95148,94660,40545
14,95430,94660,40545
15,98580,94660,40545
16,91284,94660,40545
17,92166,94660,40545
18,93612,94660,40545
19,91908,94660,40545
20,94764,94660,40545
21,97008,94660,40545
22,94746,94660,40545
23,94278,94660,40545
24,90378,94660,40545
25,98316,94660,40545
26,96750,94660,40545
27,99486,94660,40545
28,94206,94660,40545
29,92304,94660,40545
30,96576,94660,40545
31,94134,94660,40545
