timestep,tpm,final_tpm,final_nopm
1,0,109554,47108
2,113034,109554,47108
3,143898,109554,47108
4,126096,109554,47108
5,124008,109554,47108
6,117882,109554,47108
7,118902,109554,47108
8,119088,109554,47108
9,120966,109554,47108
10,120498,109554,47108
11,109716,109554,47108
12,112038,109554,47108
13,87552,109554,47108
14,108036,109554,47108
15,115746,109554,47108
16,104274,109554,47108
17,115302,109554,47108
18,110010,109554,47108
19,102930,109554,47108
20,111618,109554,47108
21,114954,109554,47108
22,102882,109554,47108
23,112800,109554,47108
24,112200,109554,47108
25,104058,109554,47108
26,109956,109554,47108
27,111870,109554,47108
28,110700,109554,47108
29,110706,109554,47108
30,110418,109554,47108
31,108738,109554,47108
