timestep,tpm,final_tpm,final_nopm
1,0,100845,43473
2,106344,100845,43473
3,114408,100845,43473
4,110604,100845,43473
5,111504,100845,43473
6,109800,100845,43473
7,91428,100845,43473
8,112578,100845,43473
9,98112,100845,43473
10,115266,100845,43473
11,105042,100845,43473
12,99450,100845,43473
13,103590,100845,43473
14,108222,100845,43473
15,109110,100845,43473
16,105810,100845,43473
17,126552,100845,43473
18,89448,100845,43473
19,108042,100845,43473
20,100884,100845,43473
21,97716,100845,43473
22,112218,100845,43473
23,91596,100845,43473
24,108432,100845,43473
25,103698,100845,43473
26,100680,100845,43473
27,104784,100845,43473
28,107670,100845,43473
29,102906,100845,43473
30,70830,100845,43473
31,69438,100845,43473
