timestep,tpm,final_tpm,final_nopm
1,0,89037,38287
2,88446,89037,38287
3,76092,89037,38287
4,85368,89037,38287
5,83790,89037,38287
6,90138,89037,38287
7,90444,89037,38287
8,80460,89037,38287
9,91530,89037,38287
10,92844,89037,38287
11,79410,89037,38287
12,94068,89037,38287
13,92844,89037,38287
14,84522,89037,38287
15,90936,89037,38287
16,91524,89037,38287
17,87204,89037,38287
18,95208,89037,38287
19,90000,89037,38287
20,88428,89037,38287
21,90882,89037,38287
22,89850,89037,38287
23,84396,89037,38287
24,91602,89037,38287
25,87000,89037,38287
26,86340,89037,38287
27,88932,89037,38287
28,89730,89037,38287
29,82548,89037,38287
30,94092,89037,38287
31,91302,89037,38287
