timestep,tpm,final_tpm,final_nopm
1,0,83041,35615
2,95742,83041,35615
3,110148,83041,35615
4,86466,83041,35615
5,78138,83041,35615
6,84600,83041,35615
7,81606,83041,35615
8,87618,83041,35615
9,88632,83041,35615
10,83154,83041,35615
11,78714,83041,35615
12,75798,83041,35615
13,87198,83041,35615
14,89202,83041,35615
15,78246,83041,35615
16,77328,83041,35615
17,96378,83041,35615
18,81558,83041,35615
19,81228,83041,35615
20,79848,83041,35615
21,75132,83041,35615
22,87906,83041,35615
23,81648,83041,35615
24,77880,83041,35615
25,85038,83041,35615
26,92166,83041,35615
27,76122,83041,35615
28,75990,83041,35615
29,93978,83041,35615
30,74412,83041,35615
31,92436,83041,35615
