timestep,tpm,final_tpm,final_nopm
1,0,27382,12054
2,21774,27382,12054
3,29544,27382,12054
4,23742,27382,12054
5,25944,27382,12054
6,26106,27382,12054
7,32040,27382,12054
8,22776,27382,12054
9,27072,27382,12054
10,26652,27382,12054
11,20562,27382,12054
12,32328,27382,12054
13,32286,27382,12054
14,31398,27382,12054
15,23418,27382,12054
16,29154,27382,12054
17,28284,27382,12054
18,33090,27382,12054
19,23256,27382,12054
20,26916,27382,12054
21,26706,27382,12054
22,23322,27382,12054
23,31110,27382,12054
24,26424,27382,12054
25,27606,27382,12054
26,26454,27382,12054
27,27972,27382,12054
28,24534,27382,12054
29,26322,27382,12054
30,25164,27382,12054
31,20760,27382,12054
32,26046,27382,12054
33,12480,27382,12054
34,17946,27382,12054
35,24972,27382,12054
36,30528,27382,12054
37,30240,27382,12054
38,29664,27382,12054
39,31500,27382,12054
40,29874,27382,12054
41,28476,27382,12054
42,30498,27382,12054
43,30054,27382,12054
44,28638,27382,12054
45,30948,27382,12054
46,27186,27382,12054
47,31650,27382,12054
48,29430,27382,12054
49,28482,27382,12054
50,28782,27382,12054
51,27822,27382,12054
52,23016,27382,12054
53,30246,27382,12054
54,31518,27382,12054
55,27294,27382,12054
56,25350,27382,12054
57,28140,27382,12054
58,24546,27382,12054
59,27654,27382,12054
60,27240,27382,12054
61,28626,27382,12054
62,17574,27382,12054
63,19170,27382,12054
