timestep,tpm,final_tpm,final_nopm
1,0,82191,35397
2,100674,82191,35397
3,86484,82191,35397
4,89496,82191,35397
5,86442,82191,35397
6,87996,82191,35397
7,86454,82191,35397
8,86580,82191,35397
9,88614,82191,35397
10,86970,82191,35397
11,85800,82191,35397
12,85068,82191,35397
13,90420,82191,35397
14,82806,82191,35397
15,83484,82191,35397
16,89004,82191,35397
17,84618,82191,35397
18,81366,82191,35397
19,82860,82191,35397
20,83244,82191,35397
21,84120,82191,35397
22,83694,82191,35397
23,85422,82191,35397
24,79398,82191,35397
25,85044,82191,35397
26,79500,82191,35397
27,81522,82191,35397
28,86748,82191,35397
29,76314,82191,35397
30,84534,82191,35397
31,74952,82191,35397
