timestep,tpm,final_tpm,final_nopm
1,0,77555,33417
2,96588,77555,33417
3,75540,77555,33417
4,82470,77555,33417
5,77376,77555,33417
6,37344,77555,33417
7,50568,77555,33417
8,71730,77555,33417
9,85092,77555,33417
10,81306,77555,33417
11,79062,77555,33417
12,75180,77555,33417
13,77016,77555,33417
14,83316,77555,33417
15,79548,77555,33417
16,82368,77555,33417
17,80376,77555,33417
18,78540,77555,33417
19,57570,77555,33417
20,92706,77555,33417
21,78060,77555,33417
22,84576,77555,33417
23,76920,77555,33417
24,72942,77555,33417
25,83664,77555,33417
26,80406,77555,33417
27,77046,77555,33417
28,74430,77555,33417
29,82038,77555,33417
30,75396,77555,33417
31,67734,77555,33417
