timestep,tpm,final_tpm,final_nopm
1,0,84591,37139
2,92328,84591,37139
3,131832,84591,37139
4,94458,84591,37139
5,94236,84591,37139
6,78870,84591,37139
7,78990,84591,37139
8,92064,84591,37139
9,88986,84591,37139
10,88092,84591,37139
11,88116,84591,37139
12,85470,84591,37139
13,88824,84591,37139
14,85152,84591,37139
15,94524,84591,37139
16,80196,84591,37139
17,92814,84591,37139
18,92304,84591,37139
19,89400,84591,37139
20,87186,84591,37139
21,89340,84591,37139
22,81306,84591,37139
23,78066,84591,37139
24,88044,84591,37139
25,82074,84591,37139
26,84000,84591,37139
27,80160,84591,37139
28,79074,84591,37139
29,77058,84591,37139
30,87750,84591,37139
31,75438,84591,37139
32,79908,84591,37139
33,36120,84591,37139
34,0,84591,37139
