timestep,tpm,final_tpm,final_nopm
1,0,20337,8775
2,18360,20337,8775
3,21234,20337,8775
4,21438,20337,8775
5,19794,20337,8775
6,22500,20337,8775
7,20982,20337,8775
8,20490,20337,8775
9,21246,20337,8775
10,21882,20337,8775
11,20268,20337,8775
12,20082,20337,8775
13,22182,20337,8775
14,20604,20337,8775
15,18738,20337,8775
16,23364,20337,8775
17,21546,20337,8775
18,19380,20337,8775
19,22818,20337,8775
20,18690,20337,8775
21,19764,20337,8775
22,19266,20337,8775
23,20670,20337,8775
24,22596,20337,8775
25,21198,20337,8775
26,19608,20337,8775
27,18636,20337,8775
28,21948,20337,8775
29,19644,20337,8775
30,18750,20337,8775
31,20202,20337,8775
