timestep,tpm,final_tpm,final_nopm
1,0,21729,9361
2,25506,21729,9361
3,26364,21729,9361
4,24210,21729,9361
5,21210,21729,9361
6,22554,21729,9361
7,22698,21729,9361
8,22344,21729,9361
9,23244,21729,9361
10,22656,21729,9361
11,22386,21729,9361
12,23004,21729,9361
13,21474,21729,9361
14,22374,21729,9361
15,21492,21729,9361
16,22758,21729,9361
17,21204,21729,9361
18,22722,21729,9361
19,22380,21729,9361
20,20556,21729,9361
21,21852,21729,9361
22,21516,21729,9361
23,22734,21729,9361
24,21198,21729,9361
25,22980,21729,9361
26,20922,21729,9361
27,21414,21729,9361
28,22380,21729,9361
29,20232,21729,9361
30,21870,21729,9361
31,21768,21729,9361
