timestep,tpm,final_tpm,final_nopm
1,0,30060,12877
2,23550,30060,12877
3,25968,30060,12877
4,27336,30060,12877
5,30726,30060,12877
6,30264,30060,12877
7,26166,30060,12877
8,33888,30060,12877
9,30768,30060,12877
10,29256,30060,12877
11,30528,30060,12877
12,28680,30060,12877
13,27318,30060,12877
14,21060,30060,12877
15,25212,30060,12877
16,29712,30060,12877
17,29970,30060,12877
18,25056,30060,12877
19,31698,30060,12877
20,21522,30060,12877
21,26604,30060,12877
22,30546,30060,12877
23,24084,30060,12877
24,25224,30060,12877
25,25578,30060,12877
26,26310,30060,12877
27,24150,30060,12877
28,28614,30060,12877
29,24816,30060,12877
30,32250,30060,12877
31,29358,30060,12877
32,17214,30060,12877
33,31182,30060,12877
34,27750,30060,12877
35,32232,30060,12877
36,33138,30060,12877
37,33222,30060,12877
38,31614,30060,12877
39,33156,30060,12877
40,30798,30060,12877
41,29628,30060,12877
42,30276,30060,12877
43,33510,30060,12877
44,31188,30060,12877
45,33960,30060,12877
46,29946,30060,12877
47,34098,30060,12877
48,25620,30060,12877
49,33498,30060,12877
50,30894,30060,12877
51,31722,30060,12877
52,31374,30060,12877
53,29892,30060,12877
54,29844,30060,12877
55,29760,30060,12877
56,32244,30060,12877
57,28992,30060,12877
58,29334,30060,12877
59,29844,30060,12877
60,27780,30060,12877
61,29214,30060,12877
