timestep,tpm,final_tpm,final_nopm
1,0,85393,36755
2,102564,85393,36755
3,87474,85393,36755
4,87312,85393,36755
5,92142,85393,36755
6,85284,85393,36755
7,88602,85393,36755
8,87528,85393,36755
9,85530,85393,36755
10,88788,85393,36755
11,85062,85393,36755
12,91422,85393,36755
13,86718,85393,36755
14,91866,85393,36755
15,86184,85393,36755
16,89538,85393,36755
17,84054,85393,36755
18,89994,85393,36755
19,89802,85393,36755
20,84390,85393,36755
21,90276,85393,36755
22,80616,85393,36755
23,79506,85393,36755
24,81048,85393,36755
25,81972,85393,36755
26,83136,85393,36755
27,87438,85393,36755
28,89796,85393,36755
29,87456,85393,36755
30,86658,85393,36755
31,81372,85393,36755
