timestep,tpm,final_tpm,final_nopm
1,0,43553,19142
2,37110,43553,19142
3,25134,43553,19142
4,36984,43553,19142
5,25818,43553,19142
6,30462,43553,19142
7,26274,43553,19142
8,26214,43553,19142
9,33588,43553,19142
10,45336,43553,19142
11,37314,43553,19142
12,35280,43553,19142
13,32226,43553,19142
14,39414,43553,19142
15,15588,43553,19142
16,37746,43553,19142
17,40752,43553,19142
18,32064,43553,19142
19,45108,43553,19142
20,34542,43553,19142
21,46890,43553,19142
22,32112,43553,19142
23,39102,43553,19142
24,18264,43553,19142
25,41562,43553,19142
26,38658,43553,19142
27,38610,43553,19142
28,32952,43553,19142
29,37722,43553,19142
30,24972,43553,19142
31,29886,43553,19142
32,30978,43553,19142
33,27504,43553,19142
34,29778,43553,19142
35,30660,43553,19142
36,23352,43553,19142
37,23700,43553,19142
38,39750,43553,19142
39,51324,43553,19142
40,44496,43553,19142
41,40362,43553,19142
42,40590,43553,19142
43,47214,43553,19142
44,45930,43553,19142
45,49938,43553,19142
46,53904,43553,19142
47,64290,43553,19142
48,48078,43553,19142
49,37398,43553,19142
50,50826,43553,19142
51,47394,43553,19142
52,34416,43553,19142
53,23214,43553,19142
54,36858,43553,19142
55,40032,43553,19142
56,41214,43553,19142
57,48036,43553,19142
58,47190,43553,19142
59,48210,43553,19142
60,53856,43553,19142
61,38952,43553,19142
62,54600,43553,19142
63,51084,43553,19142
64,44694,43553,19142
65,51972,43553,19142
66,28314,43553,19142
67,39468,43553,19142
68,36264,43553,19142
69,34890,43553,19142
