timestep,tpm,final_tpm,final_nopm
1,0,66681,29591
2,70014,66681,29591
3,83160,66681,29591
4,73656,66681,29591
5,74052,66681,29591
6,64368,66681,29591
7,79362,66681,29591
8,71736,66681,29591
9,74868,66681,29591
10,75666,66681,29591
11,55542,66681,29591
12,70434,66681,29591
13,73038,66681,29591
14,63576,66681,29591
15,76182,66681,29591
16,55086,66681,29591
17,40266,66681,29591
18,53616,66681,29591
19,75306,66681,29591
20,79074,66681,29591
21,83724,66681,29591
22,75438,66681,29591
23,78276,66681,29591
24,72078,66681,29591
25,83886,66681,29591
26,66324,66681,29591
27,81678,66681,29591
28,81138,66681,29591
29,70608,66681,29591
30,62382,66681,29591
31,76242,66681,29591
32,58794,66681,29591
33,55314,66681,29591
34,73146,66681,29591
35,61392,66681,29591
36,83664,66681,29591
37,61998,66681,29591
38,64218,66681,29591
39,63246,66681,29591
40,62406,66681,29591
41,72732,66681,29591
42,54084,66681,29591
43,67290,66681,29591
44,66030,66681,29591
45,77052,66681,29591
46,60870,66681,29591
47,67860,66681,29591
48,83502,66681,29591
49,69414,66681,29591
50,67524,66681,29591
51,67362,66681,29591
52,72360,66681,29591
53,38652,66681,29591
54,61710,66681,29591
55,69786,66681,29591
56,55626,66681,29591
57,79674,66681,29591
58,62820,66681,29591
59,54618,66681,29591
60,79704,66681,29591
61,64008,66681,29591
62,61470,66681,29591
63,67320,66681,29591
64,59388,66681,29591
65,51798,66681,29591
