timestep,tpm,final_tpm,final_nopm
1,0,63683,28122
2,66570,63683,28122
3,43284,63683,28122
4,70482,63683,28122
5,75432,63683,28122
6,64260,63683,28122
7,58146,63683,28122
8,61338,63683,28122
9,65406,63683,28122
10,59058,63683,28122
11,62958,63683,28122
12,66024,63683,28122
13,63798,63683,28122
14,69468,63683,28122
15,57102,63683,28122
16,56646,63683,28122
17,77424,63683,28122
18,62778,63683,28122
19,64572,63683,28122
20,46200,63683,28122
21,70050,63683,28122
22,43710,63683,28122
23,38526,63683,28122
24,32700,63683,28122
25,53148,63683,28122
26,71640,63683,28122
27,75162,63683,28122
28,77496,63683,28122
29,70440,63683,28122
30,60744,63683,28122
31,64578,63683,28122
32,70932,63683,28122
33,39288,63683,28122
34,56112,63683,28122
35,40092,63683,28122
36,74796,63683,28122
37,65142,63683,28122
38,63300,63683,28122
39,73230,63683,28122
40,62046,63683,28122
41,62226,63683,28122
42,55026,63683,28122
43,65484,63683,28122
44,62016,63683,28122
45,63516,63683,28122
46,72684,63683,28122
47,62406,63683,28122
48,65118,63683,28122
49,65874,63683,28122
50,56568,63683,28122
51,59166,63683,28122
52,73956,63683,28122
53,51654,63683,28122
54,72426,63683,28122
55,58032,63683,28122
56,54732,63683,28122
57,72912,63683,28122
58,66630,63683,28122
59,60144,63683,28122
60,66702,63683,28122
61,58338,63683,28122
62,66516,63683,28122
63,50166,63683,28122
64,68076,63683,28122
65,51852,63683,28122
