timestep,tpm,final_tpm,final_nopm
1,0,39190,16757
2,37866,39190,16757
3,41772,39190,16757
4,63888,39190,16757
5,42060,39190,16757
6,39672,39190,16757
7,54960,39190,16757
8,34986,39190,16757
9,47106,39190,16757
10,47298,39190,16757
11,44760,39190,16757
12,45024,39190,16757
13,54828,39190,16757
14,28656,39190,16757
15,52896,39190,16757
16,44736,39190,16757
17,33426,39190,16757
18,59046,39190,16757
19,37944,39190,16757
20,37230,39190,16757
21,48792,39190,16757
22,42042,39190,16757
23,50694,39190,16757
24,48918,39190,16757
25,26166,39190,16757
26,63216,39190,16757
27,32064,39190,16757
28,44550,39190,16757
29,44778,39190,16757
30,33882,39190,16757
31,48474,39190,16757
32,25422,39190,16757
33,50880,39190,16757
34,27540,39190,16757
35,56454,39190,16757
36,33786,39190,16757
37,35688,39190,16757
38,50928,39190,16757
39,30396,39190,16757
40,57354,39190,16757
41,44100,39190,16757
42,23106,39190,16757
43,55590,39190,16757
44,34380,39190,16757
45,49794,39190,16757
46,37440,39190,16757
47,39444,39190,16757
48,48858,39190,16757
49,28026,39190,16757
50,48072,39190,16757
51,18156,39190,16757
52,53160,39190,16757
53,16878,39190,16757
54,45132,39190,16757
55,31902,39190,16757
56,52752,39190,16757
57,23124,39190,16757
58,51204,39190,16757
59,35568,39190,16757
60,41898,39190,16757
61,46566,39190,16757
62,26850,39190,16757
