timestep,tpm,final_tpm,final_nopm
1,0,65015,28706
2,73782,65015,28706
3,71982,65015,28706
4,66912,65015,28706
5,62148,65015,28706
6,62748,65015,28706
7,73380,65015,28706
8,65916,65015,28706
9,71604,65015,28706
10,61578,65015,28706
11,65850,65015,28706
12,68586,65015,28706
13,64194,65015,28706
14,60204,65015,28706
15,61716,65015,28706
16,66228,65015,28706
17,66528,65015,28706
18,68922,65015,28706
19,65322,65015,28706
20,58608,65015,28706
21,63666,65015,28706
22,64104,65015,28706
23,70968,65015,28706
24,60036,65015,28706
25,67008,65015,28706
26,53130,65015,28706
27,69606,65015,28706
28,67032,65015,28706
29,56880,65015,28706
30,51534,65015,28706
31,79266,65015,28706
32,51648,65015,28706
33,61176,65015,28706
34,47400,65015,28706
35,58326,65015,28706
36,72150,65015,28706
37,60216,65015,28706
38,64308,65015,28706
39,64356,65015,28706
40,60852,65015,28706
41,55200,65015,28706
42,64272,65015,28706
43,64830,65015,28706
44,62406,65015,28706
45,57012,65015,28706
46,55836,65015,28706
47,60312,65015,28706
48,75030,65015,28706
49,68052,65015,28706
50,54576,65015,28706
51,73356,65015,28706
52,55944,65015,28706
53,59586,65015,28706
54,71892,65015,28706
55,56856,65015,28706
56,66594,65015,28706
57,61962,65015,28706
58,69714,65015,28706
59,55650,65015,28706
60,61692,65015,28706
61,65628,65015,28706
62,67824,65015,28706
63,64926,65015,28706
64,56484,65015,28706
65,57588,65015,28706
