timestep,tpm,final_tpm,final_nopm
1,0,178188,77438
2,93840,178188,77438
3,257748,178188,77438
4,175746,178188,77438
5,190248,178188,77438
6,231486,178188,77438
7,250896,178188,77438
8,219744,178188,77438
9,185946,178188,77438
10,146832,178188,77438
11,143784,178188,77438
12,170694,178188,77438
13,186096,178188,77438
14,169638,178188,77438
15,190404,178188,77438
16,165390,178188,77438
17,121164,178188,77438
18,130452,178188,77438
19,151152,178188,77438
20,184062,178188,77438
21,208368,178188,77438
22,228942,178188,77438
23,172614,178188,77438
24,211902,178188,77438
25,150384,178188,77438
26,162762,178188,77438
27,213948,178188,77438
28,178056,178188,77438
29,191202,178188,77438
30,208896,178188,77438
31,177126,178188,77438
32,186786,178188,77438
