timestep,tpm,final_tpm,final_nopm
1,0,315666,137591
2,99450,315666,137591
3,260508,315666,137591
4,306324,315666,137591
5,391356,315666,137591
6,253638,315666,137591
7,254610,315666,137591
8,313494,315666,137591
9,356880,315666,137591
10,393666,315666,137591
11,265170,315666,137591
12,330672,315666,137591
13,424176,315666,137591
14,378462,315666,137591
15,335706,315666,137591
16,292680,315666,137591
17,320580,315666,137591
18,309444,315666,137591
19,346866,315666,137591
20,359058,315666,137591
21,288624,315666,137591
22,266922,315666,137591
23,273222,315666,137591
24,310476,315666,137591
25,373302,315666,137591
26,384000,315666,137591
27,241890,315666,137591
28,204012,315666,137591
29,255288,315666,137591
30,365658,315666,137591
31,384444,315666,137591
32,339792,315666,137591
