timestep,tpm,final_tpm,final_nopm
1,0,268697,116802
2,109104,268697,116802
3,184470,268697,116802
4,241002,268697,116802
5,229770,268697,116802
6,213762,268697,116802
7,243960,268697,116802
8,279144,268697,116802
9,303180,268697,116802
10,216438,268697,116802
11,271290,268697,116802
12,269484,268697,116802
13,232878,268697,116802
14,303942,268697,116802
15,211878,268697,116802
16,191622,268697,116802
17,165366,268697,116802
18,293508,268697,116802
19,279786,268697,116802
20,296070,268697,116802
21,318786,268697,116802
22,290766,268697,116802
23,218304,268697,116802
24,251928,268697,116802
25,274662,268697,116802
26,250962,268697,116802
27,371538,268697,116802
28,349596,268697,116802
29,296568,268697,116802
30,253626,268697,116802
31,230256,268697,116802
32,224412,268697,116802
