timestep,tpm,final_tpm,final_nopm
1,0,222811,96735
2,94974,222811,96735
3,228990,222811,96735
4,261858,222811,96735
5,253272,222811,96735
6,255510,222811,96735
7,251862,222811,96735
8,246708,222811,96735
9,224106,222811,96735
10,232146,222811,96735
11,201078,222811,96735
12,222420,222811,96735
13,242142,222811,96735
14,249372,222811,96735
15,227316,222811,96735
16,253134,222811,96735
17,177918,222811,96735
18,179820,222811,96735
19,170904,222811,96735
20,266874,222811,96735
21,290580,222811,96735
22,233208,222811,96735
23,262254,222811,96735
24,159678,222811,96735
25,166452,222811,96735
26,205764,222811,96735
27,189042,222811,96735
28,220626,222811,96735
29,211560,222811,96735
30,254382,222811,96735
31,300774,222811,96735
32,192618,222811,96735
