timestep,tpm,final_tpm,final_nopm
1,0,329099,143474
2,159306,329099,143474
3,289686,329099,143474
4,409188,329099,143474
5,388512,329099,143474
6,253452,329099,143474
7,267162,329099,143474
8,278622,329099,143474
9,367758,329099,143474
10,398322,329099,143474
11,257226,329099,143474
12,268308,329099,143474
13,342690,329099,143474
14,394182,329099,143474
15,220950,329099,143474
16,219732,329099,143474
17,318834,329099,143474
18,321552,329099,143474
19,493176,329099,143474
20,372552,329099,143474
21,155928,329099,143474
22,345378,329099,143474
23,398040,329099,143474
24,374520,329099,143474
25,329100,329099,143474
26,268386,329099,143474
27,239820,329099,143474
28,405444,329099,143474
29,376398,329099,143474
30,438366,329099,143474
31,268878,329099,143474
