timestep,tpm,final_tpm,final_nopm
1,0,237386,103057
2,87768,237386,103057
3,269454,237386,103057
4,374640,237386,103057
5,338592,237386,103057
6,288162,237386,103057
7,224982,237386,103057
8,288144,237386,103057
9,284490,237386,103057
10,321546,237386,103057
11,298836,237386,103057
12,233628,237386,103057
13,258876,237386,103057
14,264666,237386,103057
15,309666,237386,103057
16,262734,237386,103057
17,289830,237386,103057
18,216672,237386,103057
19,204510,237386,103057
20,198240,237386,103057
21,259440,237386,103057
22,218376,237386,103057
23,296628,237386,103057
24,221328,237386,103057
25,210402,237386,103057
26,195726,237386,103057
27,251574,237386,103057
28,220770,237386,103057
29,234708,237386,103057
30,237540,237386,103057
31,185910,237386,103057
32,170244,237386,103057
33,254244,237386,103057
