timestep,tpm,final_tpm,final_nopm
1,0,240583,104445
2,85332,240583,104445
3,223104,240583,104445
4,330246,240583,104445
5,311514,240583,104445
6,240570,240583,104445
7,229320,240583,104445
8,256860,240583,104445
9,336432,240583,104445
10,364836,240583,104445
11,338298,240583,104445
12,265734,240583,104445
13,279570,240583,104445
14,327936,240583,104445
15,263322,240583,104445
16,231456,240583,104445
17,251880,240583,104445
18,188826,240583,104445
19,170496,240583,104445
20,144534,240583,104445
21,224958,240583,104445
22,248022,240583,104445
23,291618,240583,104445
24,264336,240583,104445
25,219060,240583,104445
26,220416,240583,104445
27,194964,240583,104445
28,275598,240583,104445
29,242952,240583,104445
30,246072,240583,104445
31,339600,240583,104445
