timestep,tpm,final_tpm,final_nopm
1,0,173223,75103
2,93144,173223,75103
3,193320,173223,75103
4,187302,173223,75103
5,172554,173223,75103
6,165528,173223,75103
7,173472,173223,75103
8,182310,173223,75103
9,176112,173223,75103
10,163098,173223,75103
11,99426,173223,75103
12,166818,173223,75103
13,176022,173223,75103
14,192714,173223,75103
15,177738,173223,75103
16,186834,173223,75103
17,219648,173223,75103
18,200622,173223,75103
19,135324,173223,75103
20,127392,173223,75103
21,165210,173223,75103
22,188670,173223,75103
23,215820,173223,75103
24,140142,173223,75103
25,194688,173223,75103
26,202002,173223,75103
27,167136,173223,75103
28,163800,173223,75103
29,128814,173223,75103
30,157908,173223,75103
31,157128,173223,75103
32,154836,173223,75103
