timestep,tpm,final_tpm,final_nopm
1,0,239766,104242
2,107172,239766,104242
3,194190,239766,104242
4,182670,239766,104242
5,257526,239766,104242
6,188238,239766,104242
7,210810,239766,104242
8,233118,239766,104242
9,198072,239766,104242
10,210888,239766,104242
11,203106,239766,104242
12,305082,239766,104242
13,286620,239766,104242
14,250458,239766,104242
15,218838,239766,104242
16,166944,239766,104242
17,220440,239766,104242
18,312804,239766,104242
19,248562,239766,104242
20,259254,239766,104242
21,287034,239766,104242
22,254118,239766,104242
23,243234,239766,104242
24,242070,239766,104242
25,259494,239766,104242
26,233964,239766,104242
27,242370,239766,104242
28,293532,239766,104242
29,219306,239766,104242
30,171648,239766,104242
31,198846,239766,104242
32,215334,239766,104242
