timestep,tpm,final_tpm,final_nopm
1,0,273209,118454
2,102768,273209,118454
3,239742,273209,118454
4,343674,273209,118454
5,338634,273209,118454
6,461442,273209,118454
7,334488,273209,118454
8,250986,273209,118454
9,261312,273209,118454
10,339702,273209,118454
11,370344,273209,118454
12,339090,273209,118454
13,235056,273209,118454
14,262068,273209,118454
15,267990,273209,118454
16,292716,273209,118454
17,305184,273209,118454
18,264432,273209,118454
19,235656,273209,118454
20,223464,273209,118454
21,250698,273209,118454
22,283818,273209,118454
23,340380,273209,118454
24,330504,273209,118454
25,190434,273209,118454
26,279780,273209,118454
27,279900,273209,118454
28,305754,273209,118454
29,299628,273209,118454
30,281730,273209,118454
31,224544,273209,118454
32,246594,273209,118454
