timestep,tpm,final_tpm,final_nopm
1,0,191214,82938
2,108168,191214,82938
3,213342,191214,82938
4,269028,191214,82938
5,343050,191214,82938
6,224106,191214,82938
7,180468,191214,82938
8,283518,191214,82938
9,132552,191214,82938
10,243420,191214,82938
11,259002,191214,82938
12,176118,191214,82938
13,223230,191214,82938
14,224088,191214,82938
15,210852,191214,82938
16,180594,191214,82938
17,231228,191214,82938
18,230754,191214,82938
19,283992,191214,82938
20,232068,191214,82938
21,127044,191214,82938
22,167370,191214,82938
23,130218,191214,82938
24,124314,191214,82938
25,192240,191214,82938
26,287856,191214,82938
27,111810,191214,82938
28,266448,191214,82938
29,121986,191214,82938
30,121008,191214,82938
31,200646,191214,82938
32,202086,191214,82938
