timestep,tpm,final_tpm,final_nopm
1,0,293484,127729
2,120840,293484,127729
3,260946,293484,127729
4,335202,293484,127729
5,379890,293484,127729
6,418026,293484,127729
7,310860,293484,127729
8,266970,293484,127729
9,297348,293484,127729
10,317556,293484,127729
11,335016,293484,127729
12,311442,293484,127729
13,365442,293484,127729
14,174528,293484,127729
15,243780,293484,127729
16,290706,293484,127729
17,378018,293484,127729
18,298794,293484,127729
19,350904,293484,127729
20,271062,293484,127729
21,262164,293484,127729
22,371382,293484,127729
23,316128,293484,127729
24,303684,293484,127729
25,184752,293484,127729
26,279570,293484,127729
27,349752,293484,127729
28,348372,293484,127729
29,314844,293484,127729
30,314994,293484,127729
31,222780,293484,127729
32,279930,293484,127729
