timestep,tpm,final_tpm,final_nopm
1,0,213334,92594
2,89436,213334,92594
3,190902,213334,92594
4,295824,213334,92594
5,268434,213334,92594
6,175056,213334,92594
7,169638,213334,92594
8,264798,213334,92594
9,261006,213334,92594
10,239172,213334,92594
11,236226,213334,92594
12,206346,213334,92594
13,234138,213334,92594
14,155310,213334,92594
15,236118,213334,92594
16,174768,213334,92594
17,202608,213334,92594
18,219966,213334,92594
19,243234,213334,92594
20,256446,213334,92594
21,192588,213334,92594
22,122970,213334,92594
23,199842,213334,92594
24,220716,213334,92594
25,283188,213334,92594
26,264228,213334,92594
27,294330,213334,92594
28,241818,213334,92594
29,209250,213334,92594
30,169326,213334,92594
31,162954,213334,92594
32,222222,213334,92594
