timestep,tpm,final_tpm,final_nopm
1,0,272152,118547
2,78672,272152,118547
3,299922,272152,118547
4,323682,272152,118547
5,213558,272152,118547
6,257820,272152,118547
7,378984,272152,118547
8,386892,272152,118547
9,257550,272152,118547
10,278160,272152,118547
11,426882,272152,118547
12,335418,272152,118547
13,342558,272152,118547
14,284244,272152,118547
15,196206,272152,118547
16,338946,272152,118547
17,244500,272152,118547
18,300966,272152,118547
19,289914,272152,118547
20,269352,272152,118547
21,329328,272152,118547
22,188604,272152,118547
23,128058,272152,118547
24,210240,272152,118547
25,327906,272152,118547
26,348552,272152,118547
27,265584,272152,118547
28,233670,272152,118547
29,335040,272152,118547
30,312642,272152,118547
31,291288,272152,118547
32,224976,272152,118547
