timestep,tpm,final_tpm,final_nopm
1,0,190787,83242
2,67134,190787,83242
3,195672,190787,83242
4,230634,190787,83242
5,233040,190787,83242
6,112950,190787,83242
7,165792,190787,83242
8,134808,190787,83242
9,220554,190787,83242
10,158568,190787,83242
11,204834,190787,83242
12,192300,190787,83242
13,141684,190787,83242
14,167196,190787,83242
15,150096,190787,83242
16,206334,190787,83242
17,257958,190787,83242
18,145092,190787,83242
19,228264,190787,83242
20,166812,190787,83242
21,156762,190787,83242
22,243540,190787,83242
23,161412,190787,83242
24,184056,190787,83242
25,154260,190787,83242
26,137550,190787,83242
27,175938,190787,83242
28,244068,190787,83242
29,209538,190787,83242
30,192378,190787,83242
31,253320,190787,83242
