timestep,tpm,final_tpm,final_nopm
1,0,201376,87444
2,98928,201376,87444
3,224052,201376,87444
4,186174,201376,87444
5,209256,201376,87444
6,145266,201376,87444
7,149034,201376,87444
8,199740,201376,87444
9,246774,201376,87444
10,232860,201376,87444
11,240690,201376,87444
12,200202,201376,87444
13,252474,201376,87444
14,190188,201376,87444
15,184338,201376,87444
16,247038,201376,87444
17,223134,201376,87444
18,223806,201376,87444
19,215694,201376,87444
20,230520,201376,87444
21,175590,201376,87444
22,137004,201376,87444
23,192324,201376,87444
24,171498,201376,87444
25,194316,201376,87444
26,208614,201376,87444
27,225210,201376,87444
28,190572,201376,87444
29,236742,201376,87444
30,233724,201376,87444
31,147204,201376,87444
32,216654,201376,87444
