timestep,tpm,final_tpm,final_nopm
1,0,217270,94576
2,108102,217270,94576
3,290490,217270,94576
4,279606,217270,94576
5,168114,217270,94576
6,122640,217270,94576
7,146442,217270,94576
8,183834,217270,94576
9,275040,217270,94576
10,159330,217270,94576
11,244296,217270,94576
12,142062,217270,94576
13,220242,217270,94576
14,251700,217270,94576
15,191100,217270,94576
16,230346,217270,94576
17,256902,217270,94576
18,251424,217270,94576
19,207510,217270,94576
20,197028,217270,94576
21,136758,217270,94576
22,199260,217270,94576
23,136890,217270,94576
24,265308,217270,94576
25,209364,217270,94576
26,187404,217270,94576
27,231684,217270,94576
28,203340,217270,94576
29,291498,217270,94576
30,233448,217270,94576
31,235488,217270,94576
32,231144,217270,94576
