timestep,tpm,final_tpm,final_nopm
1,0,291157,126809
2,90570,291157,126809
3,135504,291157,126809
4,259764,291157,126809
5,415926,291157,126809
6,349518,291157,126809
7,306714,291157,126809
8,185442,291157,126809
9,215280,291157,126809
10,282486,291157,126809
11,362076,291157,126809
12,410874,291157,126809
13,289728,291157,126809
14,309630,291157,126809
15,231024,291157,126809
16,283236,291157,126809
17,311724,291157,126809
18,285354,291157,126809
19,294156,291157,126809
20,320682,291157,126809
21,262590,291157,126809
22,244980,291157,126809
23,263058,291157,126809
24,376020,291157,126809
25,374724,291157,126809
26,373614,291157,126809
27,323004,291157,126809
28,118326,291157,126809
29,302082,291157,126809
30,278148,291157,126809
31,310932,291157,126809
