timestep,tpm,final_tpm,final_nopm
1,0,248311,107917
2,105318,248311,107917
3,223758,248311,107917
4,269706,248311,107917
5,264846,248311,107917
6,323580,248311,107917
7,316980,248311,107917
8,228594,248311,107917
9,208278,248311,107917
10,211860,248311,107917
11,263802,248311,107917
12,258294,248311,107917
13,222630,248311,107917
14,237726,248311,107917
15,274788,248311,107917
16,203058,248311,107917
17,217524,248311,107917
18,282990,248311,107917
19,294270,248311,107917
20,257820,248311,107917
21,232764,248311,107917
22,219912,248311,107917
23,259716,248311,107917
24,311820,248311,107917
25,260580,248311,107917
26,270756,248311,107917
27,177702,248311,107917
28,237726,248311,107917
29,217980,248311,107917
30,241146,248311,107917
31,284544,248311,107917
32,209304,248311,107917
