timestep,tpm,final_tpm,final_nopm
1,0,164720,71776
2,61092,164720,71776
3,184818,164720,71776
4,153756,164720,71776
5,145260,164720,71776
6,139170,164720,71776
7,117474,164720,71776
8,95904,164720,71776
9,158208,164720,71776
10,170526,164720,71776
11,154014,164720,71776
12,172308,164720,71776
13,163992,164720,71776
14,151584,164720,71776
15,152598,164720,71776
16,150594,164720,71776
17,150150,164720,71776
18,135324,164720,71776
19,142926,164720,71776
20,161178,164720,71776
21,206088,164720,71776
22,183540,164720,71776
23,181098,164720,71776
24,193452,164720,71776
25,205182,164720,71776
26,216516,164720,71776
27,129096,164720,71776
28,140352,164720,71776
29,124416,164720,71776
30,163116,164720,71776
31,188346,164720,71776
32,178368,164720,71776
