timestep,tpm,final_tpm,final_nopm
1,0,102498,43989
2,92988,102498,43989
3,83964,102498,43989
4,85440,102498,43989
5,97932,102498,43989
6,105666,102498,43989
7,108924,102498,43989
8,108738,102498,43989
9,95598,102498,43989
10,106194,102498,43989
11,105834,102498,43989
12,96276,102498,43989
13,112356,102498,43989
14,114066,102498,43989
15,97878,102498,43989
16,104358,102498,43989
17,105768,102498,43989
18,94692,102498,43989
19,104052,102498,43989
20,106614,102498,43989
21,97620,102498,43989
22,95952,102498,43989
23,104700,102498,43989
24,104838,102498,43989
25,106596,102498,43989
26,105624,102498,43989
27,98310,102498,43989
28,99858,102498,43989
29,105738,102498,43989
30,101760,102498,43989
31,98124,102498,43989
