timestep,tpm,final_tpm,final_nopm
1,0,99151,42756
2,90162,99151,42756
3,110670,99151,42756
4,98310,99151,42756
5,97824,99151,42756
6,103488,99151,42756
7,94452,99151,42756
8,105678,99151,42756
9,100518,99151,42756
10,99678,99151,42756
11,111228,99151,42756
12,105306,99151,42756
13,94608,99151,42756
14,101934,99151,42756
15,99846,99151,42756
16,95658,99151,42756
17,98826,99151,42756
18,100110,99151,42756
19,102720,99151,42756
20,89748,99151,42756
21,104250,99151,42756
22,101172,99151,42756
23,91266,99151,42756
24,100512,99151,42756
25,102606,99151,42756
26,98166,99151,42756
27,103920,99151,42756
28,98652,99151,42756
29,92382,99151,42756
30,103128,99151,42756
31,102264,99151,42756
