timestep,tpm,final_tpm,final_nopm
1,0,100585,43318
2,85386,100585,43318
3,105372,100585,43318
4,102582,100585,43318
5,96876,100585,43318
6,99204,100585,43318
7,97572,100585,43318
8,103062,100585,43318
9,101688,100585,43318
10,100596,100585,43318
11,104892,100585,43318
12,104748,100585,43318
13,102024,100585,43318
14,105366,100585,43318
15,107172,100585,43318
16,107334,100585,43318
17,98292,100585,43318
18,100242,100585,43318
19,97632,100585,43318
20,99804,100585,43318
21,98526,100585,43318
22,93924,100585,43318
23,95652,100585,43318
24,100530,100585,43318
25,97536,100585,43318
26,101814,100585,43318
27,106698,100585,43318
28,100050,100585,43318
29,102516,100585,43318
30,96732,100585,43318
31,102552,100585,43318
