timestep,tpm,final_tpm,final_nopm
1,0,101695,43784
2,93324,101695,43784
3,97734,101695,43784
4,98868,101695,43784
5,103320,101695,43784
6,103110,101695,43784
7,93000,101695,43784
8,102240,101695,43784
9,100194,101695,43784
10,96504,101695,43784
11,97296,101695,43784
12,103452,101695,43784
13,96870,101695,43784
14,104118,101695,43784
15,98724,101695,43784
16,92598,101695,43784
17,102762,101695,43784
18,102528,101695,43784
19,97560,101695,43784
20,97914,101695,43784
21,99300,101695,43784
22,104172,101695,43784
23,108420,101695,43784
24,108528,101695,43784
25,106884,101695,43784
26,108324,101695,43784
27,99732,101695,43784
28,96972,101695,43784
29,101556,101695,43784
30,101532,101695,43784
31,100692,101695,43784
