timestep,tpm,final_tpm,final_nopm
1,0,105643,45402
2,83796,105643,45402
3,106128,105643,45402
4,93822,105643,45402
5,102420,105643,45402
6,109002,105643,45402
7,112860,105643,45402
8,112338,105643,45402
9,97896,105643,45402
10,108048,105643,45402
11,108546,105643,45402
12,110172,105643,45402
13,99852,105643,45402
14,110574,105643,45402
15,113052,105643,45402
16,103776,105643,45402
17,105288,105643,45402
18,99696,105643,45402
19,102618,105643,45402
20,109722,105643,45402
21,110808,105643,45402
22,113538,105643,45402
23,108618,105643,45402
24,104466,105643,45402
25,108240,105643,45402
26,82788,105643,45402
27,97722,105643,45402
28,105012,105643,45402
29,107154,105643,45402
30,113286,105643,45402
31,107604,105643,45402
