timestep,tpm,final_tpm,final_nopm
1,0,129339,55878
2,113880,129339,55878
3,169542,129339,55878
4,154578,129339,55878
5,126876,129339,55878
6,128886,129339,55878
7,129690,129339,55878
8,137418,129339,55878
9,134208,129339,55878
10,129954,129339,55878
11,133698,129339,55878
12,126498,129339,55878
13,136548,129339,55878
14,152658,129339,55878
15,108108,129339,55878
16,142872,129339,55878
17,132246,129339,55878
18,124056,129339,55878
19,137724,129339,55878
20,120726,129339,55878
21,123288,129339,55878
22,126606,129339,55878
23,132948,129339,55878
24,126618,129339,55878
25,130098,129339,55878
26,137760,129339,55878
27,122256,129339,55878
28,136044,129339,55878
29,120516,129339,55878
30,119814,129339,55878
31,138132,129339,55878
