timestep,tpm,final_tpm,final_nopm
1,0,111730,48105
2,108786,111730,48105
3,131724,111730,48105
4,117762,111730,48105
5,121560,111730,48105
6,144516,111730,48105
7,125898,111730,48105
8,112590,111730,48105
9,104076,111730,48105
10,108258,111730,48105
11,112236,111730,48105
12,115146,111730,48105
13,112284,111730,48105
14,119592,111730,48105
15,145242,111730,48105
16,119814,111730,48105
17,122442,111730,48105
18,142884,111730,48105
19,122982,111730,48105
20,112572,111730,48105
21,111648,111730,48105
22,104262,111730,48105
23,94500,111730,48105
24,93834,111730,48105
25,105906,111730,48105
26,108408,111730,48105
27,92736,111730,48105
28,105132,111730,48105
29,107346,111730,48105
30,96174,111730,48105
31,106506,111730,48105
