timestep,tpm,final_tpm,final_nopm
1,0,100962,43257
2,82764,100962,43257
3,111192,100962,43257
4,108990,100962,43257
5,98070,100962,43257
6,102642,100962,43257
7,102006,100962,43257
8,91878,100962,43257
9,98790,100962,43257
10,100044,100962,43257
11,96990,100962,43257
12,100968,100962,43257
13,101874,100962,43257
14,97728,100962,43257
15,102030,100962,43257
16,101934,100962,43257
17,98988,100962,43257
18,103170,100962,43257
19,101388,100962,43257
20,91248,100962,43257
21,105702,100962,43257
22,102768,100962,43257
23,97152,100962,43257
24,104124,100962,43257
25,107466,100962,43257
26,104328,100962,43257
27,102552,100962,43257
28,103200,100962,43257
29,92670,100962,43257
30,101754,100962,43257
31,100992,100962,43257
