timestep,tpm,final_tpm,final_nopm
1,0,103591,44589
2,87378,103591,44589
3,110406,103591,44589
4,110478,103591,44589
5,106056,103591,44589
6,107970,103591,44589
7,105552,103591,44589
8,110676,103591,44589
9,106416,103591,44589
10,102720,103591,44589
11,107262,103591,44589
12,105768,103591,44589
13,102864,103591,44589
14,104664,103591,44589
15,98274,103591,44589
16,99258,103591,44589
17,105330,103591,44589
18,106506,103591,44589
19,97128,103591,44589
20,108144,103591,44589
21,97020,103591,44589
22,92562,103591,44589
23,103590,103591,44589
24,104268,103591,44589
25,103998,103591,44589
26,109284,103591,44589
27,106332,103591,44589
28,109560,103591,44589
29,111666,103591,44589
30,108852,103591,44589
31,99360,103591,44589
