timestep,tpm,final_tpm,final_nopm
1,0,93270,40174
2,48576,93270,40174
3,100188,93270,40174
4,96216,93270,40174
5,92256,93270,40174
6,82242,93270,40174
7,83502,93270,40174
8,98904,93270,40174
9,86004,93270,40174
10,93480,93270,40174
11,93222,93270,40174
12,87786,93270,40174
13,94944,93270,40174
14,95142,93270,40174
15,94872,93270,40174
16,93174,93270,40174
17,102402,93270,40174
18,99132,93270,40174
19,93774,93270,40174
20,92424,93270,40174
21,91416,93270,40174
22,94278,93270,40174
23,93234,93270,40174
24,92736,93270,40174
25,79638,93270,40174
26,92964,93270,40174
27,96660,93270,40174
28,95046,93270,40174
29,90096,93270,40174
30,91038,93270,40174
31,92244,93270,40174
