timestep,tpm,final_tpm,final_nopm
1,0,102273,44085
2,94572,102273,44085
3,111396,102273,44085
4,98106,102273,44085
5,112512,102273,44085
6,108252,102273,44085
7,102072,102273,44085
8,105810,102273,44085
9,102600,102273,44085
10,102378,102273,44085
11,102978,102273,44085
12,103422,102273,44085
13,96612,102273,44085
14,104736,102273,44085
15,103824,102273,44085
16,101688,102273,44085
17,102726,102273,44085
18,99726,102273,44085
19,100770,102273,44085
20,106428,102273,44085
21,104514,102273,44085
22,84516,102273,44085
23,108786,102273,44085
24,104994,102273,44085
25,100638,102273,44085
26,109368,102273,44085
27,104436,102273,44085
28,92952,102273,44085
29,107034,102273,44085
30,106242,102273,44085
31,101190,102273,44085
