timestep,tpm,final_tpm,final_nopm
1,0,107144,46458
2,232260,107144,46458
3,276852,107144,46458
4,249906,107144,46458
5,134040,107144,46458
6,255786,107144,46458
7,208290,107144,46458
8,151896,107144,46458
9,147462,107144,46458
10,83316,107144,46458
11,105000,107144,46458
12,93870,107144,46458
13,98064,107144,46458
14,133812,107144,46458
15,125880,107144,46458
16,134748,107144,46458
17,171390,107144,46458
18,80616,107144,46458
19,92874,107144,46458
20,58470,107144,46458
21,113904,107144,46458
22,119520,107144,46458
23,110280,107144,46458
24,86472,107144,46458
25,93084,107144,46458
26,59664,107144,46458
27,99528,107144,46458
28,142062,107144,46458
29,100398,107144,46458
30,92412,107144,46458
31,121038,107144,46458
