timestep,tpm,final_tpm,final_nopm
1,0,131387,57235
2,84450,131387,57235
3,90546,131387,57235
4,146250,131387,57235
5,121062,131387,57235
6,117810,131387,57235
7,98934,131387,57235
8,101256,131387,57235
9,55200,131387,57235
10,48360,131387,57235
11,49212,131387,57235
12,57606,131387,57235
13,105702,131387,57235
14,112086,131387,57235
15,146448,131387,57235
16,152988,131387,57235
17,163374,131387,57235
18,165216,131387,57235
19,122850,131387,57235
20,138624,131387,57235
21,167460,131387,57235
22,76458,131387,57235
23,56820,131387,57235
24,88428,131387,57235
25,121026,131387,57235
26,145650,131387,57235
27,158946,131387,57235
28,125904,131387,57235
29,153780,131387,57235
30,160152,131387,57235
31,97974,131387,57235
