timestep,tpm,final_tpm,final_nopm
1,0,168033,73101
2,219198,168033,73101
3,225060,168033,73101
4,187314,168033,73101
5,193776,168033,73101
6,187422,168033,73101
7,181890,168033,73101
8,166848,168033,73101
9,108702,168033,73101
10,142692,168033,73101
11,147480,168033,73101
12,96774,168033,73101
13,136788,168033,73101
14,98730,168033,73101
15,86826,168033,73101
16,192750,168033,73101
17,155424,168033,73101
18,211986,168033,73101
19,216618,168033,73101
20,200160,168033,73101
21,205704,168033,73101
22,159252,168033,73101
23,133416,168033,73101
24,166284,168033,73101
25,159900,168033,73101
26,191724,168033,73101
27,212382,168033,73101
28,207192,168033,73101
29,210564,168033,73101
30,100686,168033,73101
31,163770,168033,73101
