timestep,tpm,final_tpm,final_nopm
1,0,55408,24051
2,1374,55408,24051
3,2424,55408,24051
4,1674,55408,24051
5,1134,55408,24051
6,1512,55408,24051
7,2370,55408,24051
8,2148,55408,24051
9,1974,55408,24051
10,2100,55408,24051
11,2034,55408,24051
12,1350,55408,24051
13,972,55408,24051
14,954,55408,24051
15,918,55408,24051
16,1908,55408,24051
17,1776,55408,24051
18,900,55408,24051
19,1716,55408,24051
20,738,55408,24051
21,426,55408,24051
22,1350,55408,24051
23,1902,55408,24051
24,1920,55408,24051
25,2028,55408,24051
26,2418,55408,24051
27,2052,55408,24051
28,1308,55408,24051
29,2886,55408,24051
30,2694,55408,24051
31,2928,55408,24051
32,3036,55408,24051
33,3522,55408,24051
34,3948,55408,24051
35,5034,55408,24051
36,5604,55408,24051
37,5160,55408,24051
38,4776,55408,24051
39,4422,55408,24051
40,4218,55408,24051
41,4794,55408,24051
42,5556,55408,24051
43,4812,55408,24051
44,1590,55408,24051
45,5604,55408,24051
46,6228,55408,24051
47,7026,55408,24051
48,10374,55408,24051
49,9858,55408,24051
50,7542,55408,24051
51,8328,55408,24051
52,9114,55408,24051
53,8382,55408,24051
54,7062,55408,24051
55,12066,55408,24051
56,9288,55408,24051
57,11808,55408,24051
58,8682,55408,24051
59,6930,55408,24051
60,5760,55408,24051
61,5490,55408,24051
62,6144,55408,24051
63,5856,55408,24051
64,4638,55408,24051
65,9084,55408,24051
66,10764,55408,24051
67,12348,55408,24051
68,10992,55408,24051
69,11646,55408,24051
70,11226,55408,24051
71,8094,55408,24051
72,8712,55408,24051
73,10794,55408,24051
74,10836,55408,24051
75,5268,55408,24051
76,8976,55408,24051
77,13836,55408,24051
78,14070,55408,24051
79,10440,55408,24051
80,17196,55408,24051
81,32508,55408,24051
82,23328,55408,24051
83,28578,55408,24051
84,31236,55408,24051
85,34518,55408,24051
86,48144,55408,24051
87,42120,55408,24051
88,43230,55408,24051
89,47538,55408,24051
90,32622,55408,24051
91,36810,55408,24051
92,52692,55408,24051
93,50628,55408,24051
94,17160,55408,24051
95,19416,55408,24051
96,34308,55408,24051
97,23790,55408,24051
98,34182,55408,24051
99,40506,55408,24051
100,37632,55408,24051
101,40344,55408,24051
102,38814,55408,24051
103,31296,55408,24051
104,53124,55408,24051
105,43686,55408,24051
106,51834,55408,24051
107,49140,55408,24051
108,54060,55408,24051
109,35190,55408,24051
110,15168,55408,24051
111,21396,55408,24051
112,18384,55408,24051
113,19356,55408,24051
114,38610,55408,24051
115,7410,55408,24051
116,2280,55408,24051
117,1008,55408,24051
118,50220,55408,24051
119,47436,55408,24051
120,33048,55408,24051
121,47736,55408,24051
122,43752,55408,24051
123,42516,55408,24051
124,33006,55408,24051
125,35670,55408,24051
126,21900,55408,24051
127,20826,55408,24051
128,17430,55408,24051
129,21534,55408,24051
130,20484,55408,24051
131,15084,55408,24051
132,6,55408,24051
133,42,55408,24051
134,60,55408,24051
135,9876,55408,24051
136,3324,55408,24051
137,6030,55408,24051
138,8850,55408,24051
139,9252,55408,24051
140,14766,55408,24051
141,14376,55408,24051
142,14508,55408,24051
143,19908,55408,24051
144,14856,55408,24051
145,10500,55408,24051
146,8718,55408,24051
147,1782,55408,24051
148,5766,55408,24051
149,8694,55408,24051
150,3894,55408,24051
151,3312,55408,24051
152,13740,55408,24051
153,8052,55408,24051
154,5682,55408,24051
155,7614,55408,24051
156,9522,55408,24051
157,7464,55408,24051
158,7746,55408,24051
159,11304,55408,24051
160,10092,55408,24051
161,11616,55408,24051
162,7014,55408,24051
163,8142,55408,24051
164,1776,55408,24051
165,1650,55408,24051
166,2772,55408,24051
167,1056,55408,24051
