timestep,tpm,final_tpm,final_nopm
1,0,92630,40417
2,61674,92630,40417
3,103236,92630,40417
4,116586,92630,40417
5,172236,92630,40417
6,163338,92630,40417
7,141720,92630,40417
8,164760,92630,40417
9,171102,92630,40417
10,130290,92630,40417
11,144246,92630,40417
12,156444,92630,40417
13,153702,92630,40417
14,90900,92630,40417
15,112782,92630,40417
16,108054,92630,40417
17,124902,92630,40417
18,126072,92630,40417
19,118482,92630,40417
20,86898,92630,40417
21,44262,92630,40417
22,37404,92630,40417
23,70116,92630,40417
24,59544,92630,40417
25,65664,92630,40417
26,58122,92630,40417
27,79914,92630,40417
28,169644,92630,40417
29,187122,92630,40417
30,72384,92630,40417
31,100770,92630,40417
