timestep,tpm,final_tpm,final_nopm
1,0,45833,19873
2,45720,45833,19873
3,32982,45833,19873
4,63114,45833,19873
5,40830,45833,19873
6,49950,45833,19873
7,48540,45833,19873
8,31230,45833,19873
9,35328,45833,19873
10,39888,45833,19873
11,30504,45833,19873
12,19806,45833,19873
13,23766,45833,19873
14,39702,45833,19873
15,36204,45833,19873
16,41322,45833,19873
17,26454,45833,19873
18,68718,45833,19873
19,43212,45833,19873
20,61584,45833,19873
21,49458,45833,19873
22,65304,45833,19873
23,61494,45833,19873
24,39990,45833,19873
25,29220,45833,19873
26,44976,45833,19873
27,48912,45833,19873
28,35574,45833,19873
29,48096,45833,19873
30,48492,45833,19873
31,44610,45833,19873
