timestep,tpm,final_tpm,final_nopm
1,0,77724,33725
2,222126,77724,33725
3,235284,77724,33725
4,206010,77724,33725
5,59628,77724,33725
6,108450,77724,33725
7,100608,77724,33725
8,147120,77724,33725
9,174840,77724,33725
10,76068,77724,33725
11,134784,77724,33725
12,137754,77724,33725
13,105444,77724,33725
14,27876,77724,33725
15,91752,77724,33725
16,47262,77724,33725
17,109602,77724,33725
18,97830,77724,33725
19,90690,77724,33725
20,115614,77724,33725
21,134406,77724,33725
22,41982,77724,33725
23,39252,77724,33725
24,83724,77724,33725
25,75864,77724,33725
26,73884,77724,33725
27,22776,77724,33725
28,77994,77724,33725
29,69408,77724,33725
30,89430,77724,33725
31,130860,77724,33725
