timestep,tpm,final_tpm,final_nopm
1,0,149120,64333
2,153438,149120,64333
3,372294,149120,64333
4,305796,149120,64333
5,322998,149120,64333
6,311226,149120,64333
7,222084,149120,64333
8,270540,149120,64333
9,362892,149120,64333
10,356544,149120,64333
11,290370,149120,64333
12,222858,149120,64333
13,459714,149120,64333
14,246210,149120,64333
15,168858,149120,64333
16,225138,149120,64333
17,248334,149120,64333
18,250032,149120,64333
19,194706,149120,64333
20,207726,149120,64333
21,170886,149120,64333
22,108192,149120,64333
23,95292,149120,64333
24,100032,149120,64333
25,95586,149120,64333
26,99426,149120,64333
27,95928,149120,64333
28,99306,149120,64333
29,90630,149120,64333
30,99774,149120,64333
31,88542,149120,64333
