timestep,tpm,final_tpm,final_nopm
1,0,203466,88483
2,203268,203466,88483
3,265110,203466,88483
4,234870,203466,88483
5,231780,203466,88483
6,181704,203466,88483
7,212244,203466,88483
8,237120,203466,88483
9,227616,203466,88483
10,205674,203466,88483
11,249906,203466,88483
12,215946,203466,88483
13,217410,203466,88483
14,252738,203466,88483
15,250170,203466,88483
16,172464,203466,88483
17,226080,203466,88483
18,224016,203466,88483
19,199260,203466,88483
20,162684,203466,88483
21,137952,203466,88483
22,193110,203466,88483
23,228144,203466,88483
24,211788,203466,88483
25,185310,203466,88483
26,206034,203466,88483
27,203874,203466,88483
28,208416,203466,88483
29,217542,203466,88483
30,193200,203466,88483
31,202590,203466,88483
