timestep,tpm,final_tpm,final_nopm
1,0,223866,97398
2,64998,223866,97398
3,132144,223866,97398
4,143772,223866,97398
5,220950,223866,97398
6,254730,223866,97398
7,239910,223866,97398
8,283266,223866,97398
9,173058,223866,97398
10,219756,223866,97398
11,220326,223866,97398
12,237150,223866,97398
13,263622,223866,97398
14,235884,223866,97398
15,254082,223866,97398
16,140112,223866,97398
17,263232,223866,97398
18,219708,223866,97398
19,234012,223866,97398
20,218472,223866,97398
21,286830,223866,97398
22,254436,223866,97398
23,197496,223866,97398
24,190674,223866,97398
25,224370,223866,97398
26,248868,223866,97398
27,254286,223866,97398
28,307866,223866,97398
29,149472,223866,97398
30,171138,223866,97398
31,188388,223866,97398
32,230550,223866,97398
