timestep,tpm,final_tpm,final_nopm
1,0,221354,95873
2,114984,221354,95873
3,213444,221354,95873
4,224010,221354,95873
5,161190,221354,95873
6,173532,221354,95873
7,218646,221354,95873
8,242874,221354,95873
9,159282,221354,95873
10,123864,221354,95873
11,167238,221354,95873
12,218850,221354,95873
13,342300,221354,95873
14,198438,221354,95873
15,190158,221354,95873
16,223272,221354,95873
17,260454,221354,95873
18,188484,221354,95873
19,171750,221354,95873
20,242526,221354,95873
21,253656,221354,95873
22,187188,221354,95873
23,160872,221354,95873
24,199728,221354,95873
25,232524,221354,95873
26,311028,221354,95873
27,193146,221354,95873
28,203346,221354,95873
29,220656,221354,95873
30,256308,221354,95873
31,272190,221354,95873
