timestep,tpm,final_tpm,final_nopm
1,0,153461,66403
2,147696,153461,66403
3,182940,153461,66403
4,195276,153461,66403
5,161994,153461,66403
6,160170,153461,66403
7,136302,153461,66403
8,110130,153461,66403
9,112452,153461,66403
10,134166,153461,66403
11,143166,153461,66403
12,170058,153461,66403
13,163992,153461,66403
14,178188,153461,66403
15,183072,153461,66403
16,168504,153461,66403
17,168558,153461,66403
18,163260,153461,66403
19,141576,153461,66403
20,164616,153461,66403
21,169488,153461,66403
22,135990,153461,66403
23,146658,153461,66403
24,135816,153461,66403
25,132702,153461,66403
26,183540,153461,66403
27,169614,153461,66403
28,133392,153461,66403
29,160560,153461,66403
30,104778,153461,66403
31,122016,153461,66403
