timestep,tpm,final_tpm,final_nopm
1,0,163263,71090
2,106170,163263,71090
3,214224,163263,71090
4,191940,163263,71090
5,97548,163263,71090
6,184344,163263,71090
7,188508,163263,71090
8,224070,163263,71090
9,164718,163263,71090
10,156258,163263,71090
11,165024,163263,71090
12,267504,163263,71090
13,254214,163263,71090
14,128334,163263,71090
15,251802,163263,71090
16,211458,163263,71090
17,222132,163263,71090
18,186372,163263,71090
19,146850,163263,71090
20,172848,163263,71090
21,201150,163263,71090
22,214848,163263,71090
23,207240,163263,71090
24,141924,163263,71090
25,170262,163263,71090
26,192942,163263,71090
27,150042,163263,71090
28,154956,163263,71090
29,72000,163263,71090
30,57036,163263,71090
31,57444,163263,71090
32,45708,163263,71090
